pid,parameter,optimal_x
6,[0.984330323932846],[-1.0023334856022248]
6,[0.9289743625427886],[-1.0107756529827168]
6,[1.0951199160152199],[-0.9863331756279257]
6,[1.0675999420509135],[-0.9902021639061838]
6,[0.9567363905722108],[-1.0065023416939165]
6,[1.0174077971771556],[-0.9974357437484409]
6,[1.0231087813243445],[-0.9966022817400841]
6,[1.0721108110836446],[-0.9895633746024747]
6,[1.0987440473933305],[-0.9858286308269253]
6,[0.9564031813272801],[-1.0065531557988834]
6,[0.9437894808512612],[-1.008485179603577]
6,[0.9421674422863259],[-1.0087348265872962]
6,[1.0740375927650063],[-0.9892910767208465]
6,[0.9635062767943026],[-1.0054724069528898]
6,[1.01856921634804],[-0.9972656976072247]
6,[1.0396396735537567],[-0.9942028867828632]
6,[0.9587082454711806],[-1.0062018692456556]
6,[1.0529901920201117],[-0.9922836889857647]
6,[0.9309600661707561],[-1.0104673085319007]
6,[0.9109860839232127],[-1.0135881770812472]
6,[1.086771629621724],[-0.9874997734422442]
6,[1.0210512747948897],[-0.9969027246065911]
6,[1.042446160011917],[-0.9937980740177363]
6,[0.9684163824001489],[-1.0047283367180224]
6,[0.9382438185498534],[-1.0093398499542516]
6,[1.0617843874443036],[-0.9910284153184662]
6,[0.93039382053751],[-1.0105551936632695]
6,[1.022690184630577],[-0.9966633738276871]
6,[0.9864182942185865],[-1.0020211511196344]
6,[1.0871949852933298],[-0.9874404661280227]
6,[1.0136074466292875],[-0.9979930636328762]
6,[1.0263528081934625],[-0.9961293952555953]
6,[1.0943279698798771],[-0.9864435811808139]
6,[0.9274071894829291],[-1.0110193035504136]
6,[1.0203514146680241],[-0.9970050118560527]
6,[0.9737807708978764],[-1.003918218709911]
6,[0.9266794957302975],[-1.0111325281849728]
6,[1.0196531790901529],[-0.9971071081299328]
6,[0.9698231845437335],[-1.0045156031306826]
6,[0.935567897001276],[-1.0097534065226261]
6,[0.9769415060495088],[-1.0034422497516475]
6,[0.9013936375572251],[-1.0151023506764707]
6,[1.020220571787751],[-0.9970241402178608]
6,[0.9145486355576856],[-1.0130283862034601]
6,[0.9636403710127995],[-1.0054520539143297]
6,[1.0760561602953165],[-0.9890061631458038]
6,[0.9736109445605035],[-1.0039438209775313]
6,[1.0865740050442583],[-0.987527463798687]
6,[1.0682189724825677],[-0.9901143940932949]
6,[1.079013031606215],[-0.9885894667271239]
6,[0.918552777278125],[-1.012400850423251]
6,[1.0103108463302677],[-0.9984776310079525]
6,[0.9685098855551949],[-1.0047141911511615]
6,[1.0699663643709993],[-0.9898668243702905]
6,[1.0926044723223602],[-0.9866840439496963]
6,[1.0490558585869076],[-0.9928475596966623]
6,[1.0696646604447415],[-0.9899095500601615]
6,[0.9757671988964743],[-1.0036189691545985]
6,[1.0154366244387076],[-0.9977246428390043]
6,[1.0658264816131275],[-0.9904538067056773]
6,[1.0418842349420883],[-0.993879068578152]
6,[1.097952311907461],[-0.9859387572469055]
6,[1.0379055782162048],[-0.9944533819340436]
6,[1.0694015012257327],[-0.9899468239293021]
6,[0.9858978317689935],[-1.002098965356318]
6,[0.9386575374328354],[-1.0092759781454255]
6,[0.9784337376655131],[-1.003217886045143]
6,[0.955812502573386],[-1.0066432618513501]
6,[0.9672755476642381],[-1.004900998611644]
6,[0.9869444607945633],[-1.0019425113671523]
6,[0.9032935533636254],[-1.0148016455702251]
6,[1.028027336734652],[-0.9958856862233666]
6,[1.0393252183223958],[-0.9942482899828531]
6,[0.9473710362853693],[-1.0079349179344066]
6,[0.9599349052941852],[-1.0060151514432851]
6,[0.9897644177739677],[-1.0015215136663844]
6,[1.018385154101489],[-0.9972926380138866]
6,[1.0544673266252982],[-0.992072351597231]
6,[0.9192196011502255],[-1.0122965129895884]
6,[0.9427628309030693],[-1.008643158695538]
6,[1.0128564895098058],[-0.9981033549746343]
6,[0.9227336376855063],[-1.01174746549827]
6,[1.0107049894631037],[-0.9984196408743533]
6,[1.0361076042668262],[-0.994713400515798]
6,[1.0148062623168224],[-0.9978171084600034]
6,[1.044414484178393],[-0.9935145951304006]
6,[0.959644820809672],[-1.0060592931463297]
6,[1.0636384126148273],[-0.9907646708112308]
6,[1.0144026839401539],[-0.9978763279538837]
6,[1.0339431619066632],[-0.9950268174795575]
6,[0.9207281388028267],[-1.0120606501016882]
6,[1.0746873983077887],[-0.9891993193081188]
6,[1.0465939043131505],[-0.9932011321387416]
6,[1.0622273381558673],[-0.9909653750314057]
6,[1.0944481860573643],[-0.9864268182693657]
6,[0.9800336341722564],[-1.002977582145872]
6,[0.9115311876969282],[-1.013502434369493]
6,[1.0392050461126496],[-0.9942656436994699]
6,[1.099691064371153],[-0.9856969770116637]
6,[1.0463725669603203],[-0.993232946774039]
6,[1.0413790898254334],[-0.9939519040121143]
6,[0.9182330720504901],[-1.0124508914790138]
6,[0.9114190564739282],[-1.013520069532267]
6,[0.9000559751821696],[-1.0153143051530054]
6,[0.9171003944837347],[-1.0126282698235396]
6,[1.0116681685580982],[-0.9982779916188667]
6,[0.9869572461036354],[-1.0019406008432157]
6,[0.9690287920308734],[-1.0046357048118015]
6,[0.9468027452972423],[-1.0080221395479572]
6,[1.096167012149681],[-0.9861872834396056]
6,[0.9578033329330532],[-1.0063397107723084]
6,[0.9161475131878838],[-1.0127775993377963]
6,[1.0416351062264453],[-0.9939149867778444]
6,[0.9440334008962353],[-1.008447661820278]
6,[0.9044671530557995],[-1.0146160951346157]
6,[0.9380240330878229],[-1.0093737887649086]
6,[1.0884673057300145],[-0.9872623233870345]
6,[0.9447603411925882],[-1.0083358866905905]
6,[1.025207935290359],[-0.9962961712783761]
6,[0.9399064895884711],[-1.009083268422308]
6,[0.9112063042617088],[-1.0135535333781969]
6,[0.984363820376752],[-1.0023284715311211]
6,[0.9672400328503938],[-1.0049063757914474]
6,[0.9623179491220326],[-1.005652853444618]
6,[0.9065569280304366],[-1.0142860685579878]
6,[0.9223252477836086],[-1.0118112058199666]
6,[0.9821227952949622],[-1.0026641759539439]
6,[0.9278992787104726],[-1.0109427695510278]
6,[0.9662624305077493],[-1.0050544416113172]
6,[1.0823426690373303],[-0.9881211677992578]
6,[1.0424544291437225],[-0.9937968823431033]
6,[0.9851390940569702],[-1.0022124522421318]
6,[0.9221196076164593],[-1.0118433083267235]
6,[1.027722623156236],[-0.9959300142019943]
6,[1.045076618746032],[-0.9934193148185397]
6,[1.09159941082308],[-0.9868243902179714]
6,[0.9766939489751153],[-1.0034794926614234]
6,[0.904680180078627],[-1.0145824310135034]
6,[0.9106744147686261],[-1.0136372159797407]
6,[1.0146191626613619],[-0.9978445607820996]
6,[1.0229827315160775],[-0.9966206763277401]
6,[1.0367021829389258],[-0.994627380620511]
6,[0.926250846080691],[-1.0111992498818334]
6,[0.9169376530990465],[-1.012653766666214]
6,[1.0175463926851989],[-0.9974154448838917]
6,[0.9223311894435748],[-1.0118102783343648]
6,[0.9308722225198487],[-1.0104809402244206]
6,[0.963689184260599],[-1.0054446454155075]
6,[0.9745607991061515],[-1.003800662410036]
6,[0.9356261991350785],[-1.009744388031878]
6,[0.9649611782267484],[-1.0052516775933202]
6,[0.9333527640338164],[-1.0100963215312233]
6,[1.0815645346933385],[-0.9882305210139108]
6,[1.0915175137712385],[-0.9868358301748966]
6,[0.9711047521392959],[-1.0043219816071824]
6,[0.9269195008835382],[-1.011095178622784]
6,[0.9297995111571394],[-1.0106474711429583]
6,[1.0901693398306889],[-0.9870242370410472]
6,[1.0545790043336365],[-0.99205638169826]
6,[1.0219245825645367],[-0.996775152641295]
6,[1.0969009858281704],[-0.9860850756131285]
6,[1.0480035870448718],[-0.9929986128736621]
6,[1.0857202478110084],[-0.9876471283360619]
6,[0.9066309218263282],[-1.014274391908648]
6,[0.968811471865802],[-1.0046685718923]
6,[1.0718252817758618],[-0.989603754620711]
6,[1.0300349832460323],[-0.9955938441278197]
6,[0.9087806628717688],[-1.0139354120183421]
6,[1.031565546658336],[-0.9953716081610436]
6,[1.0217077193731006],[-0.9968068250440668]
6,[1.0104146331158574],[-0.9984623594452233]
6,[0.9243608868975274],[-1.0114936668338457]
6,[1.0584092250753712],[-0.9915093495269279]
6,[0.970944109833018],[-1.004346242630367]
6,[1.0327231520341817],[-0.9952036713997068]
6,[1.0239455118742526],[-0.9964802149290151]
6,[0.9630958636578437],[-1.0055347115253503]
6,[0.9127610970407254],[-1.013309093226041]
6,[0.9602949926769094],[-1.0059603695019823]
6,[0.9585660197926509],[-1.0062235283180332]
6,[0.9053656011783539],[-1.0144741494707983]
6,[0.9673711193089053],[-1.0048865290628888]
6,[0.9045612959999592],[-1.0146012173486423]
6,[1.0921314307617669],[-0.9867500882198177]
6,[1.0743621053647034],[-0.9892452483961496]
6,[0.943215339130497],[-1.0085735139344294]
6,[0.9084554517460424],[-1.013986660172898]
6,[1.0462416456252908],[-0.993251767300462]
6,[1.0675904406519212],[-0.9902035113396922]
6,[1.0701648958273995],[-0.9898387138689559]
6,[0.953788789077325],[-1.0069522451205348]
6,[0.9691190029802056],[-1.0046220628881088]
6,[0.983085045762398],[-1.0025199700640548]
6,[1.0427576121020217],[-0.9937531946551874]
6,[0.967963723390072],[-1.0047968294906502]
6,[1.0804727399489122],[-0.9883840441409063]
6,[1.0301377715990236],[-0.9955789124830033]
6,[0.9601865633351969],[-1.0059768640165827]
6,[1.0600003923372798],[-0.9912824917685189]
6,[0.9307006453961961],[-1.0105075681514566]
6,[1.0897611122256996],[-0.987081318138752]
6,[0.9236822425441897],[-1.0115994790597174]
6,[0.9537806896011723],[-1.0069534826081517]
6,[0.9463625245596574],[-1.0080897279871455]
6,[1.0556816670257214],[-0.9918987622290645]
6,[0.921533203735601],[-1.011934876848619]
6,[1.062496531864807],[-0.9909270723437961]
6,[1.0229496863304248],[-0.9966254988975641]
6,[0.9126245225247867],[-1.0133305545504685]
6,[1.087813624178417],[-0.9873538302130782]
6,[1.0456669706801303],[-0.9933343981051457]
6,[0.9203156418820335],[-1.0121251204727926]
6,[1.0187621578890935],[-0.9972374610452263]
6,[0.9021887036352139],[-1.0149764648972028]
6,[0.9082679587053549],[-1.0140162113792766]
6,[1.0958480983725205],[-0.9862317076661213]
6,[0.9545079361441944],[-1.0068423964136854]
6,[1.0393461458239912],[-0.9942452680410738]
6,[1.0532219787990647],[-0.9922505134579882]
6,[1.0692287136479184],[-0.9899713009428949]
6,[0.9655640294117727],[-1.005160279623715]
6,[1.07972683689213],[-0.9884889903438876]
6,[0.9100174574497557],[-1.0137406181768744]
6,[1.0249236897223164],[-0.996337597136808]
6,[1.026802683013979],[-0.9960638949613246]
6,[1.0999238382366676],[-0.9856646288202757]
6,[0.9763087055956329],[-1.003537461568244]
6,[1.0303794281212029],[-0.9955438119407123]
6,[0.9315890502350304],[-1.010369725908566]
6,[1.0869219678017217],[-0.9874787109670603]
6,[1.075212532999427],[-0.9891251938950038]
6,[1.0578330783987175],[-0.9915915493664306]
6,[1.0682058633190603],[-0.9901162524310836]
6,[0.963500217097924],[-1.005473326746775]
6,[1.0564646703806628],[-0.9917869036667663]
6,[0.9549560540988019],[-1.0067739740051505]
6,[1.0897878094446825],[-0.9870775847094059]
6,[0.9438869515901576],[-1.00847018670689]
6,[0.9517615672845107],[-1.0072621879733021]
6,[0.9657414008172611],[-1.0051333954743582]
6,[0.9134305186662834],[-1.0132039296121502]
6,[1.040660643732685],[-0.9940555355106967]
6,[1.0923086148215653],[-0.9867253481603385]
6,[0.9144873052725505],[-1.013038011489337]
6,[0.9322361208363351],[-1.0102693811083991]
6,[0.9405244179959685],[-1.0089879844578595]
6,[0.9705248866651875],[-1.0044095681449885]
6,[1.0398494466839108],[-0.9941726034164315]
6,[0.9813852272875419],[-1.0027747727110878]
6,[1.092370231232795],[-0.9867167453568069]
6,[1.0376578797689462],[-0.9944891855648528]
6,[1.063073720768487],[-0.9908449681475092]
6,[0.9107614280460082],[-1.0136235240014113]
6,[0.9776693196701305],[-1.0033327918300565]
6,[0.924853773584254],[-1.011416848328969]
6,[1.0695878309832811],[-0.9899204315415056]
6,[1.0169934676939416],[-0.997496437884709]
6,[1.0378623984498825],[-0.994459622951986]
6,[0.9894625018017895],[-1.001566549787741]
6,[0.9807074856056543],[-1.0028764464939532]
6,[0.9665392454655157],[-1.0050125058809876]
6,[1.0145403427022397],[-0.9978561266976675]
6,[1.0681756195692493],[-0.9901205398042725]
6,[0.9597091479798228],[-1.0060495038371624]
6,[1.0513175848497813],[-0.9925232343401388]
6,[1.0437044921610747],[-0.9936168071226908]
6,[0.9483131123513687],[-1.0077904016130599]
6,[1.0206788283604764],[-0.9969571532844644]
6,[0.9569908990830807],[-1.0064635370725135]
6,[0.9866567846053208],[-1.00198550344588]
6,[0.9191492473812628],[-1.012307518928028]
6,[0.9684364714453138],[-1.0047252974845133]
6,[0.9316361789228993],[-1.0103624159031528]
6,[1.0200034211723465],[-0.9970558897954686]
6,[0.906008643135632],[-1.014372609787695]
6,[0.9629299333843933],[-1.0055599061803675]
6,[1.0242127863588437],[-0.9964412374568394]
6,[0.9529908963550363],[-1.007074184603618]
6,[0.9447458708866537],[-1.0083381111221403]
6,[1.0761386842153733],[-0.9889945229228746]
6,[0.9272550983237833],[-1.0110429633183455]
6,[1.0195000259373141],[-0.9971295084520507]
6,[1.0752105446690516],[-0.9891254745114655]
6,[1.028577479741286],[-0.9958056767584307]
6,[0.9755819189168209],[-1.0036468642603997]
6,[1.0547675725864574],[-0.992029419047715]
6,[1.0770914471339705],[-0.9888601770649618]
6,[0.9726202995580012],[-1.0040932241640403]
6,[1.0690877619552754],[-0.9899912700851574]
6,[1.0997538900719386],[-0.9856882457670615]
6,[1.034115407321124],[-0.9950018598360896]
6,[1.0517238180207213],[-0.9924650313683369]
6,[1.0963748707843637],[-0.9861583338009355]
6,[1.06762954144996],[-0.9901979663425149]
6,[0.9690078537106316],[-1.0046388712744527]
6,[0.9836686347128919],[-1.0024325565062713]
6,[0.9753612807392218],[-1.00368008727325]
6,[0.9322664082438089],[-1.0102646853617312]
6,[1.0900640303888838],[-0.9870389607084809]
6,[1.0994032707241046],[-0.9857369777060924]
6,[0.9640639407922027],[-1.0053877758483918]
6,[1.037658371771902],[-0.9944891144424993]
6,[1.0290066238996463],[-0.9957432844383819]
6,[0.9162663145992821],[-1.0127589761727998]
6,[1.0350763256602835],[-0.9948626777297858]
6,[0.9639315495052796],[-1.0054078646834925]
6,[0.9119812031037006],[-1.0134316730733632]
6,[1.039397511598097],[-0.9942378509701675]
6,[0.9213467523971124],[-1.011963999465203]
6,[0.9168264036270145],[-1.0126711978717071]
6,[1.0695234734518961],[-0.9899295470111319]
6,[0.9126894620189122],[-1.013320349703073]
6,[0.9021464385797039],[-1.0149831551273039]
6,[1.0449912427132289],[-0.9934315980435745]
6,[0.9442623674603206],[-1.0084124497169085]
6,[0.9474979775152922],[-1.0079154395179335]
6,[0.9566813574973904],[-1.0065107333999552]
6,[0.9171409122412947],[-1.012621922314397]
6,[0.9001894803663736],[-1.0152931421923796]
6,[1.0756124780087284],[-0.989068756142366]
6,[1.0829946998678772],[-0.9880295774911052]
6,[0.9786153851284124],[-1.00319058976881]
6,[0.9072672669489037],[-1.0141739977250093]
6,[0.9790717965208645],[-1.0031220191245476]
6,[1.0714082140187533],[-0.9896627501436418]
6,[0.9324228597175944],[-1.010240430741652]
6,[1.0415893467433386],[-0.9939215847897135]
6,[0.9021405549727818],[-1.0149840864722044]
6,[0.9167747960152293],[-1.0126792845029111]
6,[0.9450593140031616],[-1.0082899323224674]
6,[1.0883123788561102],[-0.9872840077178204]
6,[1.0966620992053238],[-0.98611833607655]
6,[0.9342942345008837],[-1.0099505131993942]
6,[1.0164034690599602],[-0.9975828936913195]
6,[1.0329081957430901],[-0.9951768382924444]
6,[1.0900158621896165],[-0.9870456955906539]
6,[0.9291069135806669],[-1.0107550570947141]
6,[0.9789189560059006],[-1.0031449793594183]
6,[1.0346844265342336],[-0.9949194310644733]
6,[1.0771652189225316],[-0.9888497781279015]
6,[0.9491064722938616],[-1.0076687702042346]
6,[1.0329512439220327],[-0.9951705963552182]
6,[0.9175502234317334],[-1.0125578096031385]
6,[0.9053368073821113],[-1.0144786972229367]
6,[0.9039561890339076],[-1.014696861813135]
6,[0.9537758150950301],[-1.0069542273683458]
6,[0.969029282433045],[-1.004635630649739]
6,[0.9165976403251909],[-1.012707046025024]
6,[1.040973369546256],[-0.9940104208141269]
6,[0.9669585461761506],[-1.0049489992828642]
6,[0.9602682363491044],[-1.005964439622659]
6,[0.9518709150075707],[-1.0072454589069146]
6,[0.9060699951924437],[-1.01436292434784]
6,[1.0757482017032622],[-0.9890496069005192]
6,[0.9465978998341054],[-1.0080535875883212]
6,[0.975515022843404],[-1.0036569367469121]
6,[1.0140327596222194],[-0.9979306228993945]
6,[1.018316556951104],[-0.9973026791132131]
6,[0.9279813921574152],[-1.0109300010679152]
6,[0.9121028973019155],[-1.013412541427917]
6,[1.0531664882697211],[-0.9922584553423832]
6,[1.092156914618194],[-0.98674652976154]
6,[0.9640031232739791],[-1.0053970039762272]
6,[1.0765954942721412],[-0.9889300996010743]
6,[1.0158233579822997],[-0.9976679330767267]
6,[0.9212458529735189],[-1.0119797609283512]
6,[0.9373341691364566],[-1.009480349157896]
6,[1.0331112181834983],[-0.9951474017908907]
6,[0.9531686621357949],[-1.0070470115137125]
6,[0.9082974896184307],[-1.014011556689592]
6,[0.912340140475781],[-1.013375248865485]
6,[0.9757819008391311],[-1.0036167558292404]
6,[1.0809911993053554],[-0.9883111276135423]
6,[0.9691595566649297],[-1.004615930527842]
6,[1.0650540150674337],[-0.9905635034715271]
6,[1.0943860057805792],[-0.9864354885129879]
6,[0.9490513637359911],[-1.0076772168809611]
6,[0.9284691286654406],[-1.0108541737962458]
6,[0.9615137256357796],[-1.0057750558980132]
6,[0.9021070190424673],[-1.0149893951113986]
6,[0.9267229436306702],[-1.0111257663738509]
6,[1.041977591823689],[-0.9938656103078081]
6,[1.0158365931505846],[-0.9976659925538942]
6,[1.0573829602875666],[-0.9916557895207504]
6,[0.9570335676862172],[-1.0064570320914559]
6,[0.9280719763537002],[-1.0109159162337114]
6,[1.0923424493790548],[-0.9867206241821359]
6,[1.0943007001117735],[-0.9864473838454212]
6,[1.0611301601887277],[-0.9911215567923984]
6,[1.0809961033146773],[-0.988310438023601]
6,[0.9091838099150937],[-1.0138718984335724]
6,[1.0705130044808582],[-0.9897894329443873]
6,[0.9643166182797731],[-1.0053494399428355]
6,[1.0776138118266583],[-0.9887865544999965]
6,[0.9731669450138647],[-1.0040107701153067]
6,[1.0606010662507304],[-0.9911969115900371]
6,[1.017691478582145],[-0.9973941973945515]
6,[1.0599096001911645],[-0.9912954301030189]
6,[1.0111663340616661],[-0.9983517824154348]
6,[0.9881412331252608],[-1.0017637464365838]
6,[0.9319705049793731],[-1.0103105662458274]
6,[1.0283108886254662],[-0.9958444445912519]
6,[0.987626763381363],[-1.0018405767109209]
6,[0.9342217690493577],[-1.0099617328068475]
6,[0.907960114592692],[-1.0140647397307427]
6,[0.9560225813775229],[-1.0066112109222713]
6,[1.0551889435700303],[-0.9919691805692639]
6,[0.9192388165582812],[-1.012293507079991]
6,[1.0572874981191902],[-0.9916694161042554]
6,[1.046890264159664],[-0.9931585409813949]
6,[1.0747723895197137],[-0.9891873207001204]
6,[0.957132140059138],[-1.0064420050966787]
6,[1.0255225013897535],[-0.9962503354278721]
6,[1.063531147203991],[-0.9907799213832911]
6,[0.9095626554337481],[-1.0138122295986096]
6,[0.9856219536984127],[-1.0021402227309735]
6,[0.9138269462492165],[-1.013141675286305]
6,[1.0318022912673546],[-0.9953372527858394]
6,[0.9427751772114469],[-1.00864125821213]
6,[0.9777474272679489],[-1.003321048166275]
6,[0.9519411302321846],[-1.007234717358945]
6,[1.077726095376269],[-0.9887707323226301]
6,[1.094833169543467],[-0.9863731447598132]
6,[1.091266245560744],[-0.9868709327526931]
6,[1.0741050813659379],[-0.9892815450696162]
6,[0.9503052037532276],[-1.007485114549435]
6,[1.0771229570627978],[-0.9888557353380424]
6,[1.0413392708654146],[-0.9939576464014072]
6,[1.0275305630682694],[-0.9959579584994738]
6,[0.9779055851886642],[-1.0032972706179748]
6,[1.075830440126874],[-0.9890380046890476]
6,[0.9096258002201034],[-1.013802285707436]
6,[1.06357036397479],[-0.9907743455771871]
6,[0.9202919355490526],[-1.0121288261627903]
6,[1.0498004936054437],[-0.992740729174948]
6,[0.9530742479211703],[-1.0070614431644536]
6,[1.065410674281291],[-0.990512848163245]
6,[0.949929697755852],[-1.0075426291614586]
6,[0.9804024040232919],[-1.0029222293418025]
6,[1.051650798499657],[-0.9924754921090037]
6,[1.0121742722147056],[-0.9982035976078424]
6,[1.0883431399627477],[-0.9872797020735407]
6,[0.9883321342990481],[-1.0017352441556373]
6,[0.902781737726068],[-1.0148826129611006]
6,[1.016361860514721],[-0.9975889920810281]
6,[0.9233764797275118],[-1.0116471688308568]
6,[0.9404598227222661],[-1.0089979431102463]
6,[1.0334685379171606],[-0.9950956028976844]
6,[1.078351869618621],[-0.9886825733270455]
6,[0.9176858360848552],[-1.0125365718247583]
6,[0.9791213136503472],[-1.0031145809901396]
6,[0.9084270152629546],[-1.013991141864684]
6,[1.077369538110687],[-0.9888209796417502]
6,[1.0795294118659864],[-0.9885167756835659]
6,[1.0715386239330469],[-0.9896443015837086]
6,[0.9173248383789347],[-1.0125931106897117]
6,[1.0998481024517404],[-0.9856751531788629]
6,[1.038563649043209],[-0.994358288705351]
6,[0.9252514441403737],[-1.0113548886260315]
6,[1.0387477946311738],[-0.9943316863336167]
6,[0.9185985903070235],[-1.0123936805579996]
6,[0.9584529489346691],[-1.0062407489817276]
6,[0.981417111677706],[-1.002769990592222]
6,[1.0648164030698806],[-0.9905972572109931]
6,[1.0100671498643938],[-0.998513493465885]
6,[1.0601047938884571],[-0.9912676149511079]
6,[1.0409162946427648],[-0.9940186539209547]
6,[0.9265997493954843],[-1.0111449396581849]
6,[1.0451611718125815],[-0.9934071506593131]
6,[0.9363725565362445],[-1.009628969121437]
6,[1.0449537679593583],[-0.9934369898260785]
6,[1.049776734622633],[-0.9927441370166523]
6,[0.9376049515394684],[-1.0094385165575086]
6,[1.0165048087090407],[-0.9975680414572852]
6,[1.0301594884687046],[-0.9955757578891051]
6,[1.0135788627760631],[-0.9979972606865634]
6,[1.0157439519021778],[-0.9976795758429624]
6,[1.023541968742223],[-0.9965390777118045]
6,[1.080050326906762],[-0.9884434702599896]
6,[1.0266819043800146],[-0.9960814780556708]
6,[0.9000163049748711],[-1.0153205939702972]
6,[0.9353071980068386],[-1.0097937372517134]
6,[0.9203052380049943],[-1.0121267467625465]
6,[1.0444921976260018],[-0.9935034101655129]
6,[1.0992659490848085],[-0.985756066694813]
6,[0.9262624974393925],[-1.0111974360236011]
6,[0.9371072825965254],[-1.0095154063293739]
6,[0.9600695504622784],[-1.0059946656281982]
6,[1.0224209093064214],[-0.9967026820004449]
6,[1.050254652150434],[-0.9926755974518888]
6,[0.9792936751259148],[-1.0030886919069777]
6,[0.9166992903872166],[-1.0126911163419776]
6,[0.9888094973564292],[-1.0016639877908893]
6,[0.9186254386686763],[-1.0123894788206935]
6,[0.9481605107587399],[-1.0078138047327974]
6,[1.0533839342161468],[-0.9922273357774635]
6,[1.0830145161089706],[-0.9880267945064671]
6,[0.9020535258485349],[-1.0149978631833236]
6,[0.9136325954039363],[-1.0131721936859432]
6,[0.9321845399046024],[-1.0102773784179027]
6,[1.0727363702362611],[-0.9894749325237086]
6,[1.0964926728764883],[-0.9861419285124093]
6,[1.0858275544079692],[-0.9876320844731993]
6,[0.926132811820663],[-1.0112176260172685]
6,[1.03107038160434],[-0.9954434814370265]
6,[1.0487168478963869],[-0.9928962134237646]
6,[1.0785010959489014],[-0.9886615554816913]
6,[1.0751349435512632],[-0.9891361444880105]
6,[1.0694562037245936],[-0.9899390753558585]
6,[0.9389421519911483],[-1.0092320485081965]
6,[0.934496238334104],[-1.0099192404874608]
6,[0.9702711777692032],[-1.0044479006283749]
6,[0.9511335755850763],[-1.0073582881526009]
6,[1.0149354140028743],[-0.9977981605493387]
6,[0.9500479738188824],[-1.00752451175613]
6,[0.9854359414978475],[-1.0021680449912018]
6,[0.987420288403511],[-1.0018714187977869]
6,[0.9412940333031009],[-1.008869366564391]
6,[0.9824881788371274],[-1.0026094075588705]
6,[0.9565658096938444],[-1.0065283536946572]
6,[0.957578560654029],[-1.006373962428725]
6,[1.0570818003873999],[-0.9916987808961357]
6,[0.9241904760979526],[-1.0115202321420893]
6,[1.047234781812122],[-0.9931090390382561]
6,[1.0216994632165743],[-0.9968080309262767]
6,[1.0673945824248916],[-0.9902312886321386]
6,[1.074526286469466],[-0.9892220659917791]
6,[0.9549562612647094],[-1.0067739423781104]
6,[1.03537139714904],[-0.9948199560830376]
6,[0.9646557192037718],[-1.0052980022082687]
6,[1.0880873329129064],[-0.9873155100171274]
6,[0.9280367804028958],[-1.0109213887083441]
6,[0.9631698475375163],[-1.0055234788070035]
6,[0.9430536021523896],[-1.0085984041332405]
6,[0.9441707340946427],[-1.0084265410887763]
6,[1.06642496208648],[-0.9903688544346408]
6,[1.06613719948583],[-0.9904096973277688]
6,[1.0995656798777222],[-0.9857144034304933]
6,[1.0869826890509346],[-0.9874702044452008]
6,[1.0382215049399928],[-0.9944077245293402]
6,[1.0766818214864422],[-0.9889179270760017]
6,[1.0193931747234661],[-0.9971451379331403]
6,[1.09773913681787],[-0.9859684181347098]
6,[0.9470656009151998],[-1.007981792143708]
6,[1.0236267115181925],[-0.9965267154338087]
6,[0.9220918742198123],[-1.0118476381376638]
6,[0.9694990555548098],[-1.0045645994458026]
6,[0.9058576835581438],[-1.014396443018597]
6,[0.9242785667632151],[-1.0115064993159755]
6,[0.9861458386157166],[-1.0020618825506464]
6,[1.0918624873697733],[-0.9867876458053424]
6,[1.071515402741412],[-0.9896475864796889]
6,[0.9275409138126653],[-1.0109985030223634]
6,[0.9334060276377157],[-1.0100880699339398]
6,[1.0171459317432712],[-0.997474101883003]
6,[0.9183179739631092],[-1.0124376013448972]
6,[0.93781392634043],[-1.0094062377642974]
6,[1.0261440324749072],[-0.9961597988104075]
6,[0.9161523152373546],[-1.012776846544722]
6,[1.05768922305997],[-0.9916120781697986]
6,[0.970310678820325],[-1.0044419320479425]
6,[1.0182332438511357],[-0.9973148749045234]
6,[1.0814858346259286],[-0.9882415839213076]
6,[1.0601087882871687],[-0.9912670457843928]
6,[1.0171978876540513],[-0.9974664908432018]
6,[0.9768633902214184],[-1.0034540009663853]
6,[0.9266465443497615],[-1.0111376565536927]
6,[0.9706918965814514],[-1.0043843384287936]
6,[1.0603998218175696],[-0.9912255799616243]
6,[0.9594476376100309],[-1.0060893031296914]
6,[1.0245695766218335],[-0.9963892161667675]
6,[0.9555535442462537],[-1.0066827763989696]
6,[0.9273988673382916],[-1.0110205981049503]
6,[1.0847706269346065],[-0.9877803048072735]
6,[1.0671329048761868],[-0.9902684060385757]
6,[1.0145781939006857],[-0.9978505723986342]
6,[1.054828717938533],[-0.9920206768061751]
6,[0.9870864589812327],[-1.0019212933184427]
6,[0.9199211234320452],[-1.0121867980775119]
6,[1.0343884164769381],[-0.9949623076366104]
6,[1.0920406922531705],[-0.986762759023943]
6,[0.9350485371067826],[-1.0098337597801685]
6,[0.9144799590435828],[-1.013039164447164]
6,[0.9076968079139845],[-1.0141062554549052]
6,[0.940411069675326],[-1.0090054596568299]
6,[1.0510765611445592],[-0.9925577741164165]
6,[0.915446657740736],[-1.0128874956890845]
6,[1.0994764768460032],[-0.9857268020408891]
6,[0.9586766247333176],[-1.0062066844824942]
6,[1.0627464062742586],[-0.9908915244079535]
